"type","year","jul","hm","airt","rh","dewp","prec","slrr","parr","netr","bar","wspd","wres","wdir","wdev","gspd","s10t","date","time","dt"
101,2014,122,1500,14.52,47.48,3.488,0,226,487.3,121.6,1001,2.414,2.14,258,27.29,5.39,9.69,"2014-05-02","15:00:00",(14-05-02 15:00:00)
101,2014,122,1515,14.21,46.94,3.049,0,123.3,261.8,54.97,1001,2.111,1.927,269,23.95,5.88,9.72,"2014-05-02","15:15:00",(14-05-02 15:15:00)
101,2014,122,1530,14.52,45.6,2.918,0,364.9,762,204.3,1001,2.614,2.338,270.1,26.32,5.684,9.74,"2014-05-02","15:30:00",(14-05-02 15:30:00)
101,2014,122,1545,15.01,43.61,2.735,0,181.7,412.2,79.6,1001,2.549,2.31,273.1,24.79,5.978,9.77,"2014-05-02","15:45:00",(14-05-02 15:45:00)
101,2014,122,1600,14.76,43.59,2.505,0,297.2,610.9,162.7,1001,2.868,2.478,282.1,29.88,7.15,9.8,"2014-05-02","16:00:00",(14-05-02 16:00:00)
101,2014,122,1615,15.93,40.71,2.599,0,463,926,240.1,1001,2.816,2.574,275.1,23.74,8.13,9.83,"2014-05-02","16:15:00",(14-05-02 16:15:00)
101,2014,122,1630,15.81,42.1,2.966,0,343.5,705,160.5,1001,2.809,2.555,282.3,24.35,5.586,9.86,"2014-05-02","16:30:00",(14-05-02 16:30:00)
101,2014,122,1645,15.14,44.74,3.219,0,229.6,476.6,97.2,1001,2.15,1.796,291.5,32.78,5.88,9.88,"2014-05-02","16:45:00",(14-05-02 16:45:00)
101,2014,122,1700,14.2,48.08,3.378,0,105.4,225.7,41.04,1001,1.873,1.634,290,28.89,5.39,9.9,"2014-05-02","17:00:00",(14-05-02 17:00:00)
101,2014,122,1715,13.89,49.96,3.64,0,100.9,216.8,32.65,1001,1.856,1.661,283.2,26.2,5.586,9.92,"2014-05-02","17:15:00",(14-05-02 17:15:00)
101,2014,122,1730,13.63,50.77,3.631,0,84,176,25.74,1002,2.129,1.998,287.2,20.1,4.802,9.95,"2014-05-02","17:30:00",(14-05-02 17:30:00)
101,2014,122,1745,13.56,52.25,3.975,0,75.9,160.4,6.21,1002,1.479,1.325,279.2,26.1,4.214,9.97,"2014-05-02","17:45:00",(14-05-02 17:45:00)
101,2014,122,1800,13.15,52.96,3.786,0,46.13,103.2,-11.2,1002,1.683,1.525,284.1,24.63,6.174,9.99,"2014-05-02","18:00:00",(14-05-02 18:00:00)
101,2014,122,1815,12.97,53.74,3.82,0,37.31,77.4,-12.16,1002,1.334,1.201,281.3,25.24,4.018,10.01,"2014-05-02","18:15:00",(14-05-02 18:15:00)
101,2014,122,1830,12.64,54.07,3.605,0,23.8,48.66,-28.26,1002,1.443,1.286,281.1,26.29,4.312,10.02,"2014-05-02","18:30:00",(14-05-02 18:30:00)
101,2014,122,1845,12.27,55.19,3.546,0,7.59,17.31,-26.54,1002,1.425,1.273,276.1,26.48,3.822,10.03,"2014-05-02","18:45:00",(14-05-02 18:45:00)
101,2014,122,1900,11.59,59.72,4.034,0,1.891,4.27,-25.13,1003,0.552,0.458,267.3,29.64,2.646,10.04,"2014-05-02","19:00:00",(14-05-02 19:00:00)
101,2014,122,1915,11.53,57.85,3.523,0,0.068,0.305,-22.24,1003,0.737,0.601,283.1,33.1,3.136,10.06,"2014-05-02","19:15:00",(14-05-02 19:15:00)
101,2014,122,1930,11.42,58.09,3.474,0,0,0.045,-26.77,1003,0.752,0.621,288.1,32.37,2.45,10.06,"2014-05-02","19:30:00",(14-05-02 19:30:00)
101,2014,122,1945,11.37,57.06,3.175,0,0,0.045,-35.36,1003,0.987,0.794,286,34.26,3.822,10.06,"2014-05-02","19:45:00",(14-05-02 19:45:00)
101,2014,122,2000,11,59.35,3.386,0,0,0.036,-36.01,1003,0.909,0.759,272.8,31.9,2.94,10.06,"2014-05-02","20:00:00",(14-05-02 20:00:00)
101,2014,122,2015,10.73,59.43,3.157,0,0,0.047,-45.41,1004,1.281,1.109,275,29.48,3.528,10.05,"2014-05-02","20:15:00",(14-05-02 20:15:00)
101,2014,122,2030,10.38,60.94,3.183,0,0,0.032,-50.86,1004,0.866,0.684,261.3,35,2.352,10.04,"2014-05-02","20:30:00",(14-05-02 20:30:00)
101,2014,122,2045,9.98,61.92,3.027,0,0,0.038,-53.16,1004,0.978,0.85,278.7,28.01,2.94,10.03,"2014-05-02","20:45:00",(14-05-02 20:45:00)
101,2014,122,2100,9.56,63.21,2.923,0,0,0.052,-47.24,1004,0.792,0.644,281.2,33.77,4.018,10.01,"2014-05-02","21:00:00",(14-05-02 21:00:00)
101,2014,122,2115,9.49,63.79,2.984,0,0,0.04,-37.06,1004,0.732,0.623,270.4,29.12,2.744,10,"2014-05-02","21:15:00",(14-05-02 21:15:00)
101,2014,122,2130,9.06,66.11,3.076,0,0,0.04,-38.25,1004,0.224,0.112,199.5,46.07,1.764,9.99,"2014-05-02","21:30:00",(14-05-02 21:30:00)
101,2014,122,2145,8.54,70.2,3.432,0,0,0.032,-34.67,1004,0.133,0.074,149.9,36.79,0.686,9.97,"2014-05-02","21:45:00",(14-05-02 21:45:00)
101,2014,122,2200,7.97,74.5,3.715,0,0,0.04,-40.79,1004,0.202,0.05,67.21,55.97,1.176,9.95,"2014-05-02","22:00:00",(14-05-02 22:00:00)
101,2014,122,2215,7.68,75.5,3.62,0,0,0.035,-30.32,1004,0.375,0.229,16.92,45.68,1.666,9.93,"2014-05-02","22:15:00",(14-05-02 22:15:00)
101,2014,122,2230,7.73,74.1,3.403,0,0,0.039,-33.97,1004,0.356,0.107,311.7,62.3,1.666,9.9,"2014-05-02","22:30:00",(14-05-02 22:30:00)
101,2014,122,2245,7.78,74.2,3.482,0,0,0.032,-22.88,1004,0.321,0.253,340.5,30.82,1.274,9.87,"2014-05-02","22:45:00",(14-05-02 22:45:00)
101,2014,122,2300,7.98,71.7,3.19,0,0,0.039,-29.27,1004,0.412,0.159,275,55.81,1.96,9.85,"2014-05-02","23:00:00",(14-05-02 23:00:00)
101,2014,122,2315,8.16,70.5,3.112,0,0,0.039,-22.33,1004,0.449,0.359,188.9,35.06,1.274,9.82,"2014-05-02","23:15:00",(14-05-02 23:15:00)
101,2014,122,2330,7.72,75.4,3.647,0,0,0.041,-15.02,1004,0.586,0.532,174.9,24.41,1.274,9.79,"2014-05-02","23:30:00",(14-05-02 23:30:00)
101,2014,122,2345,7.46,76.7,3.648,0,0,0.036,-13.91,1004,0.168,0.143,162.8,23.95,0.784,9.76,"2014-05-02","23:45:00",(14-05-02 23:45:00)
101,2014,122,2400,7.58,75.8,3.586,0,0,0.041,-19.91,1004,0.128,0.024,282,47.8,1.372,9.73,"2014-05-03","00:00:00",(14-05-03 00:00:00)
101,2014,123,15,7.63,73.2,3.135,0,0,0.048,-26.43,1004,0.184,0.156,249.1,23.02,0.98,9.7,"2014-05-03","00:15:00",(14-05-03 00:15:00)
101,2014,123,30,7.51,75.3,3.43,0,0,0.031,-29.08,1005,0.226,0.169,296.1,31.3,1.078,9.67,"2014-05-03","00:30:00",(14-05-03 00:30:00)
101,2014,123,45,6.94,79.4,3.635,0,0,0.037,-25.35,1005,0.091,0.042,168.5,36.08,0.686,9.65,"2014-05-03","00:45:00",(14-05-03 00:45:00)
101,2014,123,100,6.809,78.8,3.399,0,0,0.042,-19.95,1005,0.098,0.053,99.9,31.94,0.686,9.62,"2014-05-03","01:00:00",(14-05-03 01:00:00)
101,2014,123,115,6.755,78.3,3.244,0,0,0.032,-13.32,1005,0.209,0.144,355.6,38.14,0.588,9.59,"2014-05-03","01:15:00",(14-05-03 01:15:00)
101,2014,123,130,6.65,80.7,3.578,0,0,0.033,-27.78,1005,0.465,0.396,67.7,29.69,0.882,9.56,"2014-05-03","01:30:00",(14-05-03 01:30:00)
101,2014,123,145,6.402,80.2,3.252,0,0,0.043,-33.1,1004,0.462,0.433,42.65,19.9,0.882,9.54,"2014-05-03","01:45:00",(14-05-03 01:45:00)
101,2014,123,200,6.154,80.6,3.08,0,0,0.031,-19.11,1005,0.311,0.293,55.23,19.15,0.784,9.51,"2014-05-03","02:00:00",(14-05-03 02:00:00)
101,2014,123,215,6.182,80.3,3.052,0,0,0.029,-35.51,1005,0.114,0.071,41.47,32.32,0.784,9.49,"2014-05-03","02:15:00",(14-05-03 02:15:00)
101,2014,123,230,6.293,79.6,3.023,0,0,0.026,-18.86,1005,0.108,0.091,59.44,19.16,0.686,9.46,"2014-05-03","02:30:00",(14-05-03 02:30:00)
101,2014,123,245,6.163,80.8,3.119,0,0,0.031,-12.15,1005,0.048,0.014,10.33,31.25,0.392,9.44,"2014-05-03","02:45:00",(14-05-03 02:45:00)
101,2014,123,300,6.268,79.7,3.018,0,0,0.018,-14.46,1005,0.196,0.131,269.3,32.55,1.372,9.41,"2014-05-03","03:00:00",(14-05-03 03:00:00)
101,2014,123,315,6.535,78.4,3.057,0,0,0.035,-14.19,1005,0.099,0.011,326.3,42.04,0.784,9.39,"2014-05-03","03:15:00",(14-05-03 03:15:00)
101,2014,123,330,6.64,78.1,3.097,0,0,0.035,-16.74,1005,0.13,0.102,18.08,25.71,0.98,9.36,"2014-05-03","03:30:00",(14-05-03 03:30:00)
101,2014,123,345,6.571,79.5,3.276,0,0,0.044,-13.28,1005,0.151,0.136,31.52,19.65,0.588,9.34,"2014-05-03","03:45:00",(14-05-03 03:45:00)
101,2014,123,400,6.546,80.3,3.401,0,0,0.03,-11.97,1005,0.111,0.11,24.36,4.053,0.49,9.31,"2014-05-03","04:00:00",(14-05-03 04:00:00)
101,2014,123,415,6.586,81.5,3.651,0,0,0.043,-14.67,1005,0.122,0.114,38.55,15.05,0.588,9.29,"2014-05-03","04:15:00",(14-05-03 04:15:00)
101,2014,123,430,6.735,79.3,3.409,0,0.2,0.48,-23.85,1005,0.358,0.312,356.7,26.97,1.274,9.26,"2014-05-03","04:30:00",(14-05-03 04:30:00)
101,2014,123,445,6.363,81.1,3.358,0,2.637,5.106,-20.44,1005,0.175,0.151,102.6,23.84,0.686,9.24,"2014-05-03","04:45:00",(14-05-03 04:45:00)
101,2014,123,500,6.172,82.9,3.494,0,7.38,16.43,-8.82,1005,0.395,0.377,97.7,16.81,0.882,9.22,"2014-05-03","05:00:00",(14-05-03 05:00:00)
101,2014,123,515,6.233,83.6,3.663,0,18.73,40.27,-1.839,1005,0.201,0.157,86.2,29.91,0.588,9.19,"2014-05-03","05:15:00",(14-05-03 05:15:00)
101,2014,123,530,6.695,81.7,3.799,0,33.27,68.65,9.21,1005,0.097,0.032,59.15,41.4,0.686,9.17,"2014-05-03","05:30:00",(14-05-03 05:30:00)
101,2014,123,545,7.06,80.8,3.994,0,47.32,98.4,17.32,1006,0.212,0.172,108.7,28.9,0.686,9.15,"2014-05-03","05:45:00",(14-05-03 05:45:00)
101,2014,123,600,7.5,81.5,4.546,0,62.76,132,22.15,1006,0.161,0.155,79.3,11.88,0.49,9.13,"2014-05-03","06:00:00",(14-05-03 06:00:00)
101,2014,123,615,7.99,81,4.939,0,74.3,157.7,29.51,1006,0.145,0.124,158.3,22.5,0.588,9.11,"2014-05-03","06:15:00",(14-05-03 06:15:00)
101,2014,123,630,8.81,74,4.435,0,85.7,181.7,38.29,1006,0.02,0.016,209.1,9.07,0.49,9.09,"2014-05-03","06:30:00",(14-05-03 06:30:00)
101,2014,123,645,9.32,70.6,4.25,0,98.9,209.5,46.95,1006,0.583,0.544,223.5,18.27,1.862,9.07,"2014-05-03","06:45:00",(14-05-03 06:45:00)
101,2014,123,700,9.41,68.98,4.015,0,127.1,269.8,63.13,1006,1.152,1.078,220.6,20.51,2.352,9.06,"2014-05-03","07:00:00",(14-05-03 07:00:00)
101,2014,123,715,9.57,66.9,3.734,0,152.6,324,77.8,1006,1.18,1.066,234.3,25.18,2.646,9.04,"2014-05-03","07:15:00",(14-05-03 07:15:00)
101,2014,123,730,9.75,64.72,3.433,0,175.6,372.5,89.8,1006,1.566,1.452,194.1,21.87,3.234,9.03,"2014-05-03","07:30:00",(14-05-03 07:30:00)
101,2014,123,745,10.04,63.56,3.449,0,195,413.7,101.7,1006,1.429,1.212,200.7,31.35,2.94,9.02,"2014-05-03","07:45:00",(14-05-03 07:45:00)
101,2014,123,800,10.34,62.42,3.484,0,219.6,466.3,118.1,1006,1.626,1.48,219.7,24.26,3.43,9.01,"2014-05-03","08:00:00",(14-05-03 08:00:00)
101,2014,123,815,10.64,62.87,3.868,0,244.5,518.4,131.2,1006,1.375,1.196,206.9,29.27,3.332,9,"2014-05-03","08:15:00",(14-05-03 08:15:00)
101,2014,123,830,10.96,60.89,3.711,0,260.8,552.3,146.8,1006,1.749,1.574,225.7,25.62,3.234,9,"2014-05-03","08:30:00",(14-05-03 08:30:00)
101,2014,123,845,11.3,59.83,3.782,0,296.6,626.8,168.5,1006,1.498,1.382,219.6,22.41,4.41,9,"2014-05-03","08:45:00",(14-05-03 08:45:00)
101,2014,123,900,11.52,58.8,3.749,0,324.6,683.5,186.5,1006,2.073,1.854,233.7,26.33,4.606,9.01,"2014-05-03","09:00:00",(14-05-03 09:00:00)
101,2014,123,915,11.72,58.79,3.932,0,346.1,727,207.4,1006,2.112,1.928,249.4,23.88,5.096,9.02,"2014-05-03","09:15:00",(14-05-03 09:15:00)
101,2014,123,930,12.56,59.09,4.789,0,458.5,964,269.2,1006,1.539,1.261,246.8,34.43,3.626,9.03,"2014-05-03","09:30:00",(14-05-03 09:30:00)
101,2014,123,945,12.97,56.38,4.5,0,424.6,891,258.2,1006,2.212,1.997,271.3,25.26,4.998,9.04,"2014-05-03","09:45:00",(14-05-03 09:45:00)
101,2014,123,1000,12.71,55.71,4.094,0,390.9,822,232.8,1006,2.214,2.018,239.1,24,5.096,9.06,"2014-05-03","10:00:00",(14-05-03 10:00:00)
101,2014,123,1015,13.01,54.45,4.038,0,418.6,878,249.6,1005,1.713,1.482,258.2,29.74,3.332,9.08,"2014-05-03","10:15:00",(14-05-03 10:15:00)
101,2014,123,1030,13.21,54.08,4.126,0,475.3,994,288.1,1005,1.822,1.656,249.2,24.35,5.39,9.11,"2014-05-03","10:30:00",(14-05-03 10:30:00)
101,2014,123,1045,13.28,52.37,3.74,0,403.8,844,237.6,1005,2.437,1.869,233.2,39.12,5.096,9.14,"2014-05-03","10:45:00",(14-05-03 10:45:00)
101,2014,123,1100,13.58,52.03,3.919,0,554.1,1167,329.5,1005,1.71,1.414,245.4,33.67,4.214,9.17,"2014-05-03","11:00:00",(14-05-03 11:00:00)
101,2014,123,1115,14.15,49.6,3.77,0,618.8,1303,380.1,1005,2.235,1.924,248.2,30.01,4.41,9.21,"2014-05-03","11:15:00",(14-05-03 11:15:00)
101,2014,123,1130,14.37,49.4,3.912,0,655.7,1376,401.1,1004,1.957,1.573,261.6,35.84,4.214,9.25,"2014-05-03","11:30:00",(14-05-03 11:30:00)
101,2014,123,1145,14.75,47.52,3.707,0,707,1489,442.4,1004,1.911,1.625,254.5,31.21,4.9,9.29,"2014-05-03","11:45:00",(14-05-03 11:45:00)
101,2014,123,1200,15.56,45.65,3.868,0,902,1873,570.4,1004,2.111,1.76,216.2,32.98,5.586,9.33,"2014-05-03","12:00:00",(14-05-03 12:00:00)
101,2014,123,1215,15.9,43.48,3.473,0,637.5,1336,383.8,1004,1.992,1.283,239.1,47.97,5.292,9.38,"2014-05-03","12:15:00",(14-05-03 12:15:00)
101,2014,123,1230,15.38,42.07,2.559,0,279.2,595.1,150.9,1004,2.518,2.094,231.8,33.24,5.586,9.43,"2014-05-03","12:30:00",(14-05-03 12:30:00)
101,2014,123,1245,14.98,42.5,2.346,0,168.8,364.6,78.4,1004,1.968,1.797,242,23.8,4.9,9.49,"2014-05-03","12:45:00",(14-05-03 12:45:00)
101,2014,123,1300,14.92,43.37,2.581,0,287.1,610.6,156.2,1003,1.963,1.674,235.7,31.05,4.312,9.55,"2014-05-03","13:00:00",(14-05-03 13:00:00)
101,2014,123,1315,15.58,42.09,2.748,0,428.3,899,240.2,1003,2.051,1.807,197.3,27.95,5.488,9.62,"2014-05-03","13:15:00",(14-05-03 13:15:00)
101,2014,123,1330,15.67,40.8,2.384,0,403.6,851,241.8,1003,2.066,1.599,233.4,38.5,6.958,9.69,"2014-05-03","13:30:00",(14-05-03 13:30:00)
101,2014,123,1345,15.6,39.14,1.75,0,373.2,784,214.9,1003,1.849,1.67,227.7,25.17,4.802,9.76,"2014-05-03","13:45:00",(14-05-03 13:45:00)
101,2014,123,1400,15.7,39.88,2.097,0,342.3,724,192.7,1003,2.054,1.773,212.5,29.76,4.606,9.82,"2014-05-03","14:00:00",(14-05-03 14:00:00)
101,2014,123,1415,15.98,39.05,2.059,0,380.1,802,213.9,1003,1.873,1.573,195.7,32.17,4.606,9.88,"2014-05-03","14:15:00",(14-05-03 14:15:00)
101,2014,123,1430,16.3,39.18,2.382,0,574,1193,323.9,1002,2.21,1.817,208.6,34.15,5.096,9.94,"2014-05-03","14:30:00",(14-05-03 14:30:00)
101,2014,123,1445,16.78,37.1,2.044,0,692.2,1401,403.2,1002,2.507,2.162,206.5,30.04,5.586,10,"2014-05-03","14:45:00",(14-05-03 14:45:00)
101,2014,123,1500,16.01,38.4,1.851,0,266.6,570.7,143.5,1002,1.772,1.551,218,28.63,4.508,10.05,"2014-05-03","15:00:00",(14-05-03 15:00:00)
101,2014,123,1515,15.88,38.71,1.851,0,203.4,435.6,103.1,1002,1.596,1.421,220.4,26.82,4.214,10.11,"2014-05-03","15:15:00",(14-05-03 15:15:00)
101,2014,123,1530,15.87,39.09,1.973,0,185.6,396,92.1,1002,1.797,1.62,241.3,25.45,3.92,10.16,"2014-05-03","15:30:00",(14-05-03 15:30:00)
101,2014,123,1545,15.96,39.76,2.293,0,161,344.5,76.2,1002,1.5,1.351,245.7,25.57,3.43,10.21,"2014-05-03","15:45:00",(14-05-03 15:45:00)
101,2014,123,1600,15.75,39.01,1.836,0,144.1,308.9,64.78,1002,1.869,1.711,229.3,23.58,4.606,10.26,"2014-05-03","16:00:00",(14-05-03 16:00:00)
101,2014,123,1615,15.75,39.26,1.925,0,139.6,302.3,62.59,1002,1.646,1.549,249.3,19.56,3.332,10.31,"2014-05-03","16:15:00",(14-05-03 16:15:00)
101,2014,123,1630,16.02,40.29,2.523,0,250.5,497.1,122.2,1002,1.1,0.932,240,31.53,3.038,10.35,"2014-05-03","16:30:00",(14-05-03 16:30:00)
101,2014,123,1645,16.86,36.7,1.971,0,340.5,667.9,164.6,1002,2.075,1.867,241.6,25.66,4.312,10.4,"2014-05-03","16:45:00",(14-05-03 16:45:00)
101,2014,123,1700,16.48,37.06,1.769,0,148.9,329,44.4,1002,1.75,1.513,232.2,29.79,4.9,10.44,"2014-05-03","17:00:00",(14-05-03 17:00:00)
101,2014,123,1715,16.37,37.23,1.739,0,159.4,337.2,45.75,1002,1.619,1.442,222.6,26.63,4.018,10.47,"2014-05-03","17:15:00",(14-05-03 17:15:00)
101,2014,123,1730,16.08,36.44,1.184,0,104.6,224.7,6.871,1001,1.603,1.462,202.3,23.96,3.822,10.51,"2014-05-03","17:30:00",(14-05-03 17:30:00)
101,2014,123,1745,15.67,37.58,1.247,0,42.51,107.1,-12.14,1002,1.426,1.294,208,24.61,3.234,10.53,"2014-05-03","17:45:00",(14-05-03 17:45:00)
101,2014,123,1800,15.37,39.33,1.615,0,34.63,72,-0.233,1002,1.031,0.953,214.2,22.33,2.45,10.56,"2014-05-03","18:00:00",(14-05-03 18:00:00)
101,2014,123,1815,15.22,41.27,2.149,0,29.41,57.87,-3.188,1002,1.035,0.922,200.8,26.69,3.136,10.58,"2014-05-03","18:15:00",(14-05-03 18:15:00)
101,2014,123,1830,15.13,39.86,1.582,0,17.06,31.55,-23.42,1002,1.758,1.504,215.6,30.8,5.586,10.6,"2014-05-03","18:30:00",(14-05-03 18:30:00)
101,2014,123,1845,14.93,41.03,1.815,0,5.259,12.56,-15.91,1002,1.315,1.185,202.4,25.45,3.724,10.62,"2014-05-03","18:45:00",(14-05-03 18:45:00)
101,2014,123,1900,14.6,42.84,2.122,0,0.546,1.949,-19.62,1002,1.479,1.352,215.3,23.72,4.116,10.63,"2014-05-03","19:00:00",(14-05-03 19:00:00)
101,2014,123,1915,14.51,44.75,2.645,0,0.016,0.211,-20.71,1002,1.369,1.255,208.4,23.44,4.018,10.63,"2014-05-03","19:15:00",(14-05-03 19:15:00)
101,2014,123,1930,14.29,47.57,3.314,0,0,0.006,-28.99,1002,2.154,1.967,208,23.84,6.076,10.64,"2014-05-03","19:30:00",(14-05-03 19:30:00)
101,2014,123,1945,13.81,50.95,3.838,0,0,0.004,-42.03,1002,2.317,2.052,226.9,27.41,6.076,10.64,"2014-05-03","19:45:00",(14-05-03 19:45:00)
101,2014,123,2000,13.18,53.06,3.841,0,0,0.007,-33.01,1002,2.577,2.356,231.9,23.74,6.468,10.63,"2014-05-03","20:00:00",(14-05-03 20:00:00)
101,2014,123,2015,13,54.21,3.978,0,0,0.007,-18.54,1002,1.83,1.703,229.6,21.34,4.018,10.63,"2014-05-03","20:15:00",(14-05-03 20:15:00)
101,2014,123,2030,12.9,54.74,4.022,0,0,0.007,-23.84,1002,1.653,1.522,217.2,22.84,3.626,10.62,"2014-05-03","20:30:00",(14-05-03 20:30:00)
101,2014,123,2045,12.58,56.56,4.184,0,0,0.013,-22.51,1002,1.48,1.358,232.7,23.28,3.528,10.62,"2014-05-03","20:45:00",(14-05-03 20:45:00)
101,2014,123,2100,12.38,57.73,4.297,0,0,0.013,-16.89,1002,1.637,1.547,222.7,19,5.39,10.61,"2014-05-03","21:00:00",(14-05-03 21:00:00)
101,2014,123,2115,12.54,56.55,4.152,0,0,0.013,-17.38,1002,1.847,1.689,223,23.74,4.998,10.6,"2014-05-03","21:15:00",(14-05-03 21:15:00)
101,2014,123,2130,12.42,57.53,4.284,0,0,0.027,-16.06,1002,1.903,1.735,214.9,24.08,5.978,10.59,"2014-05-03","21:30:00",(14-05-03 21:30:00)
101,2014,123,2145,12.41,58.24,4.451,0,0,0.025,-16.9,1002,2.231,2.039,219.2,23.81,6.762,10.57,"2014-05-03","21:45:00",(14-05-03 21:45:00)
101,2014,123,2200,12.28,59.15,4.547,0,0,0.022,-30.98,1002,2.28,2.108,219.9,22.23,6.468,10.55,"2014-05-03","22:00:00",(14-05-03 22:00:00)
101,2014,123,2215,12.06,60.44,4.651,0,0,0.037,-39.05,1002,2.143,1.951,216.8,24.26,5.586,10.54,"2014-05-03","22:15:00",(14-05-03 22:15:00)
101,2014,123,2230,11.79,61.8,4.715,0,0,0.026,-43.53,1001,1.91,1.751,222.9,23.35,4.41,10.52,"2014-05-03","22:30:00",(14-05-03 22:30:00)
101,2014,123,2245,11.56,62.69,4.699,0,0,0.033,-49.42,1001,1.417,1.309,205.1,22.33,3.92,10.5,"2014-05-03","22:45:00",(14-05-03 22:45:00)
101,2014,123,2300,11.21,64.21,4.706,0,0,0.02,-51.44,1001,1.42,1.335,197.9,19.91,4.018,10.48,"2014-05-03","23:00:00",(14-05-03 23:00:00)
101,2014,123,2315,10.78,66.59,4.819,0,0,0.034,-50.94,1001,1.599,1.458,192.2,24,3.92,10.46,"2014-05-03","23:15:00",(14-05-03 23:15:00)
101,2014,123,2330,10.48,68.53,4.951,0,0,0.027,-50.45,1001,1.353,1.239,189.8,23.4,3.332,10.44,"2014-05-03","23:30:00",(14-05-03 23:30:00)
101,2014,123,2345,10.23,70.3,5.074,0,0,0.047,-45.88,1001,1.624,1.511,191.6,21.36,3.626,10.41,"2014-05-03","23:45:00",(14-05-03 23:45:00)
101,2014,123,2400,10.27,70.6,5.18,0,0,0.031,-50.22,1000,1.728,1.595,206.4,22.46,5.292,10.39,"2014-05-04","00:00:00",(14-05-04 00:00:00)
101,2014,124,15,10.34,70.8,5.273,0,0,0.059,-38.73,1000,2.049,1.88,209.2,23.29,4.998,10.37,"2014-05-04","00:15:00",(14-05-04 00:15:00)
101,2014,124,30,10.39,70.9,5.355,0,0,0.036,-39.83,1000,2.148,1.94,214.1,25.19,6.174,10.35,"2014-05-04","00:30:00",(14-05-04 00:30:00)
101,2014,124,45,10.37,71.4,5.422,0,0,0.049,-38.01,1000,2.254,2.057,223.5,23.96,5.978,10.33,"2014-05-04","00:45:00",(14-05-04 00:45:00)
101,2014,124,100,10.29,72.3,5.543,0,0,0.042,-20.76,1000,2.292,2.085,225.5,24.38,5.488,10.3,"2014-05-04","01:00:00",(14-05-04 01:00:00)
101,2014,124,115,10.25,73.3,5.701,0,0,0.046,-14.09,1000,2.223,2.039,227.7,23.28,6.076,10.28,"2014-05-04","01:15:00",(14-05-04 01:15:00)
101,2014,124,130,10.22,74.9,5.965,0,0,0.053,-42.69,1000,2.581,2.329,231.8,25.33,6.37,10.25,"2014-05-04","01:30:00",(14-05-04 01:30:00)
101,2014,124,145,9.73,80.5,6.544,0,0,0.049,-45.33,1000,2.13,1.942,233.3,24.07,5.684,10.22,"2014-05-04","01:45:00",(14-05-04 01:45:00)
101,2014,124,200,9.24,85.5,6.938,0.254,0,0.051,-29.65,1000,1.89,1.774,239.9,20.02,4.214,10.19,"2014-05-04","02:00:00",(14-05-04 02:00:00)
101,2014,124,215,8.74,90.2,7.23,0.254,0,0.047,-18.16,999,1.632,1.478,254.1,24.82,4.018,10.16,"2014-05-04","02:15:00",(14-05-04 02:15:00)
101,2014,124,230,8.41,91.9,7.18,0,0,0.042,-35.6,999,1.725,1.619,259.2,20.09,4.802,10.14,"2014-05-04","02:30:00",(14-05-04 02:30:00)
101,2014,124,245,7.8,92.7,6.697,0,0,0.053,-51.31,999,1.336,1.275,264.1,17.3,2.744,10.12,"2014-05-04","02:45:00",(14-05-04 02:45:00)
101,2014,124,300,7.43,93.8,6.509,0,0,0.064,-34.59,999,1.444,1.384,272,16.55,2.744,10.1,"2014-05-04","03:00:00",(14-05-04 03:00:00)
101,2014,124,315,7.32,94,6.417,0,0,0.045,-48.25,999,1.883,1.755,268.5,21.06,4.998,10.08,"2014-05-04","03:15:00",(14-05-04 03:15:00)
101,2014,124,330,7.16,92.5,6.039,0,0,0.036,-43.14,999,1.695,1.613,264.6,17.84,5.782,10.06,"2014-05-04","03:30:00",(14-05-04 03:30:00)
101,2014,124,345,6.853,93.2,5.835,0,0,0.042,-33.49,999,1.675,1.598,272.5,17.4,4.312,10.03,"2014-05-04","03:45:00",(14-05-04 03:45:00)
101,2014,124,400,6.803,93.3,5.809,0,0,0.032,-43.85,999,1.819,1.728,263.5,18.1,4.312,10.01,"2014-05-04","04:00:00",(14-05-04 04:00:00)
101,2014,124,415,6.617,93,5.568,0,0,0.049,-50.38,999,1.624,1.562,272.2,15.84,4.018,9.99,"2014-05-04","04:15:00",(14-05-04 04:15:00)
101,2014,124,430,6.591,93.2,5.581,0,0.066,0.372,-14.14,999,1.287,1.224,272.1,17.91,2.548,9.97,"2014-05-04","04:30:00",(14-05-04 04:30:00)
101,2014,124,445,6.793,93.2,5.779,0,1.778,5.009,-35.24,999,1.487,1.377,269.8,22.06,5.292,9.94,"2014-05-04","04:45:00",(14-05-04 04:45:00)
101,2014,124,500,6.877,92.2,5.71,0,7.15,21.1,-48.9,999,1.377,1.29,269.3,20.37,2.842,9.92,"2014-05-04","05:00:00",(14-05-04 05:00:00)
101,2014,124,515,6.688,92.4,5.551,0,22.73,49.36,-24.31,999,1.298,1.227,272.4,18.95,2.45,9.89,"2014-05-04","05:15:00",(14-05-04 05:15:00)
101,2014,124,530,6.711,92.9,5.658,0,45.27,93.2,-15.91,999,1.354,1.266,263.1,20.64,2.842,9.87,"2014-05-04","05:30:00",(14-05-04 05:30:00)
