STATION_NAME,DATE,YEAR,EVAP,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT09,WT14,WT07,WT01,WT06,WT05,WT11,WT04,WT16,WT08,WT18,WT03
AMHERST MA US,19200831,1920,NA,NA,NA,30,NA,NA,278,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200901,1920,NA,NA,NA,5,NA,NA,222,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200902,1920,NA,NA,NA,5,NA,NA,222,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200903,1920,NA,NA,NA,0,NA,NA,256,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200904,1920,NA,NA,NA,0,NA,NA,267,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200905,1920,NA,NA,NA,0,NA,NA,267,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200906,1920,NA,NA,NA,8,NA,NA,244,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200907,1920,NA,NA,NA,23,NA,NA,267,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200908,1920,NA,NA,NA,0,NA,NA,250,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200909,1920,NA,NA,NA,0,NA,NA,267,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200910,1920,NA,NA,NA,300,NA,NA,183,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200911,1920,NA,NA,NA,0,NA,NA,256,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200912,1920,NA,NA,NA,137,NA,NA,278,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200913,1920,NA,NA,NA,10,NA,NA,239,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200914,1920,NA,NA,NA,0,NA,NA,211,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200915,1920,NA,NA,NA,0,NA,NA,200,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200916,1920,NA,NA,NA,38,NA,NA,200,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200917,1920,NA,NA,NA,0,NA,NA,194,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200918,1920,NA,NA,NA,18,NA,NA,244,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200919,1920,NA,NA,NA,0,NA,NA,167,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200920,1920,NA,NA,NA,0,NA,NA,178,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200921,1920,NA,NA,NA,0,NA,NA,217,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200922,1920,NA,NA,NA,0,NA,NA,233,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200923,1920,NA,NA,NA,0,NA,NA,272,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200924,1920,NA,NA,NA,0,NA,NA,300,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200925,1920,NA,NA,NA,0,NA,NA,317,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200926,1920,NA,NA,NA,0,NA,NA,322,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200927,1920,NA,NA,NA,10,NA,NA,300,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200928,1920,NA,NA,NA,295,NA,NA,239,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200929,1920,NA,NA,NA,0,NA,NA,267,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19200930,1920,NA,NA,NA,864,NA,NA,228,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201001,1920,NA,NA,NA,140,NA,NA,228,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201002,1920,NA,NA,NA,0,NA,NA,167,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201003,1920,NA,NA,NA,0,NA,NA,222,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201004,1920,NA,NA,NA,0,NA,NA,244,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201005,1920,NA,NA,NA,20,NA,NA,133,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201006,1920,NA,NA,NA,0,NA,NA,167,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201007,1920,NA,NA,NA,0,NA,NA,233,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201008,1920,NA,NA,NA,0,NA,NA,267,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201009,1920,NA,NA,NA,0,NA,NA,278,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201010,1920,NA,NA,NA,0,NA,NA,239,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201011,1920,NA,NA,NA,0,NA,NA,217,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201012,1920,NA,NA,NA,0,NA,NA,128,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201013,1920,NA,NA,NA,0,NA,NA,222,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201014,1920,NA,NA,NA,0,NA,NA,222,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201015,1920,NA,NA,NA,0,NA,NA,189,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201016,1920,NA,NA,NA,0,NA,NA,194,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201017,1920,NA,NA,NA,0,NA,NA,233,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201018,1920,NA,NA,NA,0,NA,NA,178,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201019,1920,NA,NA,NA,0,NA,NA,211,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201020,1920,NA,NA,NA,0,NA,NA,233,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201021,1920,NA,NA,NA,0,NA,NA,267,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201022,1920,NA,NA,NA,0,NA,NA,250,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201023,1920,NA,NA,NA,0,NA,NA,167,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201024,1920,NA,NA,NA,0,NA,NA,206,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201025,1920,NA,NA,NA,0,NA,NA,222,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201026,1920,NA,NA,NA,10,NA,NA,172,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201027,1920,NA,NA,NA,51,NA,NA,222,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201028,1920,NA,NA,NA,140,NA,NA,200,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201029,1920,NA,NA,NA,30,NA,NA,128,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201030,1920,NA,NA,NA,0,NA,NA,78,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201031,1920,NA,NA,NA,0,NA,NA,150,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201101,1920,NA,NA,NA,0,NA,0,139,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201102,1920,NA,NA,NA,241,NA,0,167,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201103,1920,NA,NA,NA,NA,NA,0,122,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201104,1920,NA,NA,NA,NA,NA,0,139,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201105,1920,NA,NA,NA,NA,NA,0,139,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201106,1920,NA,NA,NA,NA,NA,0,122,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201107,1920,NA,NA,NA,8,NA,0,72,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201108,1920,NA,NA,NA,NA,NA,0,111,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201109,1920,NA,NA,NA,0,NA,0,133,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201110,1920,NA,NA,NA,NA,NA,0,144,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201111,1920,NA,NA,NA,NA,NA,0,78,-50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201112,1920,NA,NA,NA,0,NA,0,33,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201113,1920,NA,NA,NA,NA,NA,0,44,-89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201114,1920,NA,NA,NA,NA,NA,0,67,-56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201115,1920,NA,NA,NA,NA,NA,0,22,-61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201116,1920,NA,NA,NA,191,NA,51,22,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201117,1920,NA,NA,NA,259,NA,0,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201118,1920,NA,NA,NA,NA,NA,0,78,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201119,1920,NA,NA,NA,NA,NA,0,61,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201120,1920,NA,NA,NA,NA,NA,0,67,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201121,1920,NA,NA,NA,64,NA,13,-6,-44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201122,1920,NA,NA,NA,NA,NA,0,28,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201123,1920,NA,NA,NA,577,NA,0,56,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201124,1920,NA,NA,NA,15,NA,0,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201125,1920,NA,NA,NA,48,NA,51,17,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201126,1920,NA,NA,NA,NA,NA,0,28,-44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201127,1920,NA,NA,NA,25,NA,25,17,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201128,1920,NA,NA,NA,NA,NA,0,17,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201129,1920,NA,NA,NA,NA,NA,0,44,-61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201130,1920,NA,NA,NA,NA,NA,0,44,-44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201201,1920,NA,NA,NA,236,NA,0,22,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201202,1920,NA,NA,NA,0,NA,0,72,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201203,1920,NA,NA,NA,25,NA,0,22,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201204,1920,NA,NA,NA,434,NA,0,78,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201205,1920,NA,NA,NA,0,NA,0,94,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201206,1920,NA,NA,NA,0,NA,0,56,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201207,1920,NA,NA,NA,0,NA,0,39,-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201208,1920,NA,NA,NA,0,NA,0,39,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201209,1920,NA,NA,NA,0,NA,0,17,-61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201210,1920,NA,NA,NA,33,NA,25,28,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201211,1920,NA,NA,NA,0,NA,0,28,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201212,1920,NA,NA,NA,0,NA,0,78,-50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201213,1920,NA,NA,NA,25,NA,0,17,-50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201214,1920,NA,NA,NA,396,NA,0,144,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201215,1920,NA,NA,NA,0,NA,0,78,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201216,1920,NA,NA,NA,0,NA,0,33,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201217,1920,NA,NA,NA,0,NA,0,17,-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201218,1920,NA,NA,NA,0,NA,0,17,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201219,1920,NA,NA,NA,0,NA,0,17,-44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201220,1920,NA,NA,NA,0,NA,0,28,-89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201221,1920,NA,NA,NA,0,NA,0,22,-89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201222,1920,NA,NA,NA,51,NA,0,-6,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201223,1920,NA,NA,NA,61,NA,0,78,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201224,1920,NA,NA,NA,0,NA,0,39,-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201225,1920,NA,NA,NA,0,NA,0,-17,-117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201226,1920,NA,NA,NA,0,NA,0,-89,-156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201227,1920,NA,NA,NA,267,NA,152,-44,-106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201228,1920,NA,NA,NA,0,NA,0,11,-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201229,1920,NA,NA,NA,0,NA,0,11,-122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201230,1920,NA,NA,NA,0,NA,0,44,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19201231,1920,NA,NA,NA,0,NA,0,44,-72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210101,1921,NA,NA,NA,18,NA,0,33,-156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210102,1921,NA,NA,NA,5,NA,0,100,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210103,1921,NA,NA,NA,0,NA,0,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210104,1921,NA,NA,NA,0,NA,0,83,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210105,1921,NA,NA,NA,74,NA,0,56,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210106,1921,NA,NA,NA,0,NA,0,28,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210107,1921,NA,NA,NA,66,NA,38,-6,-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210108,1921,NA,NA,NA,0,NA,0,50,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210109,1921,NA,NA,NA,0,NA,0,28,-72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210110,1921,NA,NA,NA,0,NA,0,33,-122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210111,1921,NA,NA,NA,0,NA,0,28,-106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210112,1921,NA,NA,NA,0,NA,0,17,-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210113,1921,NA,NA,NA,0,NA,0,-39,-139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210114,1921,NA,NA,NA,239,NA,51,89,-83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210115,1921,NA,NA,NA,0,NA,0,83,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210116,1921,NA,NA,NA,0,NA,0,33,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210117,1921,NA,NA,NA,0,NA,0,11,-128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210118,1921,NA,NA,NA,0,NA,0,-106,-194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210119,1921,NA,NA,NA,0,NA,0,-78,-211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210120,1921,NA,NA,NA,0,NA,0,50,-144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210121,1921,NA,NA,NA,0,NA,0,94,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210122,1921,NA,NA,NA,0,NA,0,89,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210123,1921,NA,NA,NA,8,NA,0,67,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210124,1921,NA,NA,NA,0,NA,0,-17,-161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210125,1921,NA,NA,NA,0,NA,0,-89,-189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210126,1921,NA,NA,NA,0,NA,0,-33,-150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210127,1921,NA,NA,NA,0,NA,0,33,-161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210128,1921,NA,NA,NA,0,NA,0,44,-111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210129,1921,NA,NA,NA,0,NA,0,39,-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210130,1921,NA,NA,NA,94,NA,89,22,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210131,1921,NA,NA,NA,5,NA,13,11,-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210201,1921,NA,NA,NA,0,NA,NA,0,-150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210202,1921,NA,NA,NA,0,NA,0,11,-139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210203,1921,NA,NA,NA,0,NA,NA,22,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210204,1921,NA,NA,NA,0,NA,NA,22,-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210205,1921,NA,NA,NA,38,NA,NA,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210206,1921,NA,NA,NA,20,NA,NA,61,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210207,1921,NA,NA,NA,41,NA,46,44,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210208,1921,NA,NA,NA,0,NA,NA,17,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210209,1921,NA,NA,NA,15,NA,8,-22,-111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210210,1921,NA,NA,NA,0,NA,NA,33,-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210211,1921,NA,NA,NA,135,NA,165,11,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210212,1921,NA,NA,NA,0,NA,NA,11,-100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210213,1921,NA,NA,NA,0,NA,NA,56,-144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210214,1921,NA,NA,NA,0,NA,NA,44,-72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210215,1921,NA,NA,NA,0,NA,NA,28,-133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210216,1921,NA,NA,NA,0,NA,NA,128,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210217,1921,NA,NA,NA,0,NA,NA,78,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210218,1921,NA,NA,NA,0,NA,0,22,-72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210219,1921,NA,NA,NA,0,NA,NA,44,-106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210220,1921,NA,NA,NA,246,NA,305,-22,-72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210221,1921,NA,NA,NA,0,NA,NA,11,-117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210222,1921,NA,NA,NA,0,NA,NA,17,-111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210223,1921,NA,NA,NA,8,NA,0,33,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210224,1921,NA,NA,NA,0,NA,NA,22,-111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210225,1921,NA,NA,NA,0,NA,NA,-28,-200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210226,1921,NA,NA,NA,NA,NA,254,11,-194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210227,1921,NA,NA,NA,38,NA,0,17,-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19210228,1921,NA,NA,NA,64,NA,NA,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
